player_name,team_abbreviation,age,player_height,player_weight,college,country
Richard Hamilton,WAS,23,198.12,83.91452,Connecticut,USA
Reggie Slater,MIN,30,200.66,115.66596,Wyoming,USA
Reggie Miller,IND,35,200.66,91.625584,UCLA,USA
Ray Allen,MIL,25,195.58,92.98636,Connecticut,USA
Rasho Nesterovic,MIN,25,213.36,113.398,None,Slovenia
Rasheed Wallace,POR,26,210.82,104.32616,North Carolina,USA
Rashard Lewis,SEA,21,208.28,97.52228,None,USA
Randy Livingston,GSW,26,193.04,95.25432,Louisiana State,USA
Randy Brown,BOS,33,187.96,86.18248,New Mexico State,USA
Rafer Alston,MIL,24,187.96,78.471416,Fresno State,USA
Raef LaFrentz,DEN,25,210.82,108.86208,Kansas,USA
Quincy Lewis,UTA,24,200.66,97.52228,Minnesota,USA
Quentin Richardson,LAC,21,198.12,101.151016,DePaul,USA
Popeye Jones,WAS,31,203.2,113.398,Murray State,USA
Pervis Ellison,SEA,34,205.74,95.25432,Louisville,USA
Pepe Sanchez,PHI,24,193.04,88.45044,Temple,Argentina
Peja Stojakovic,SAC,24,205.74,103.872568,None,Serbia and Montenegro
Paul Pierce,BOS,23,198.12,104.32616,Kansas,USA
Paul McPherson,GSW,22,193.04,95.25432,DePaul,USA
Patrick Ewing,SEA,38,213.36,115.66596,Georgetown,Jamaica
Soumaila Samake,NJN,23,213.36,101.604608,None,Mali
Rod Strickland,POR,34,190.5,83.91452,DePaul,USA
Rodney Buford,PHI,23,195.58,85.728888,Creighton,USA
Raja Bell,PHI,24,195.58,92.532768,Florida International,U.S. Virgin Islands
Ron Harper,LAL,37,198.12,97.52228,Miami (OH),USA
Sherman Douglas,NJN,34,182.88,81.64656,Syracuse,USA
Rodney Rogers,PHX,30,200.66,115.66596,Wake Forest,USA
Shawn Marion,PHX,23,200.66,97.52228,Nevada-Las Vegas,USA
Shawn Kemp,POR,31,208.28,127.00576,Trinity Valley Community College,USA
Shawn Bradley,DAL,29,228.6,120.20188,Brigham Young,USA
Shareef Abdur-Rahim,VAN,24,205.74,104.32616,California,USA
Shaquille O'Neal,LAL,29,215.9,142.88148,Louisiana State,USA
Shammond Williams,SEA,26,185.42,91.171992,North Carolina,USA
Sean Rooks,LAC,31,208.28,117.93392,Arizona,USA
Sean Elliott,SAS,33,203.2,99.79024,Arizona,USA
Sean Colson,HOU,25,182.88,79.3786,North Carolina-Charlotte,USA
Scottie Pippen,POR,35,200.66,103.418976,Central Arkansas,USA
Scott Williams,MIL,33,208.28,104.32616,North Carolina,USA
Shandon Anderson,HOU,27,198.12,95.25432,Georgia,USA
Scott Burrell,CHH,30,200.66,98.883056,Connecticut,USA
Ron Mercer,CHI,25,200.66,95.25432,Kentucky,USA
Roshown McLeod,PHI,25,203.2,100.243832,Duke,USA
Scott Padgett,UTA,25,205.74,108.86208,Kentucky,USA
Ruben Garces,GSW,27,205.74,111.13004,Providence,USA
Ruben Patterson,SEA,25,195.58,101.604608,Cincinnati,USA
Ryan Bowen,DEN,25,200.66,99.79024,Iowa,USA
Sam Cassell,MIL,31,190.5,83.91452,Florida State,USA
Shawnelle Scott,SAS,29,210.82,113.398,St. John's (NY),USA
Sam Jacobson,MIN,25,193.04,97.52228,Minnesota,USA
Sam Mitchell,MIN,37,200.66,97.52228,Mercer,USA
Sam Perkins,IND,40,205.74,117.93392,North Carolina,USA
Samaki Walker,SAS,25,205.74,117.93392,Louisville,USA
Scot Pollard,SAC,26,210.82,120.20188,Kansas,USA
Ratko Varda,DET,23,215.9,117.93392,None,Yugoslavia
Rasho Nesterovic,MIN,26,213.36,112.490816,None,Slovenia
Rasheed Wallace,POR,27,210.82,102.0582,North Carolina,USA
Rashard Lewis,SEA,22,208.28,97.52228,None,USA
Randy Livingston,SEA,27,193.04,94.800728,Louisiana State,USA
Randy Brown,BOS,34,187.96,86.18248,New Mexico State,USA
Rafer Alston,MIL,25,187.96,77.564232,Fresno State,USA
Ray Allen,MIL,26,195.58,92.98636,Connecticut,USA
Raef LaFrentz,DAL,26,210.82,111.13004,Kansas,USA
Popeye Jones,WAS,32,203.2,113.398,Murray State,USA
Quincy Lewis,UTA,25,200.66,97.52228,Minnesota,USA
Quentin Richardson,LAC,22,198.12,101.151016,DePaul,USA
Predrag Drobnjak,SEA,26,210.82,123.377024,None,Yugoslavia
Peja Stojakovic,SAC,25,205.74,103.872568,None,Serbia and Montenegro
Raja Bell,PHI,25,195.58,92.532768,Florida International,U.S. Virgin Islands
Primoz Brezec,IND,22,215.9,110.222856,None,Slovenia
Rodney White,DET,22,205.74,107.954896,North Carolina-Charlotte,USA
Reggie Slater,ATL,31,200.66,115.66596,Wyoming,USA
Ryan Bowen,DEN,26,205.74,102.965384,Iowa,USA
Paul Pierce,BOS,24,198.12,104.32616,Kansas,USA
Rusty LaRue,UTA,28,190.5,83.91452,Wake Forest,USA
Ruben Patterson,POR,26,195.58,101.604608,Cincinnati,USA
Ruben Boumtje-Boumtje,POR,24,213.36,111.13004,Georgetown,USA
Ron Mercer,IND,26,200.66,95.25432,Kentucky,USA
Rodney Rogers,BOS,31,200.66,115.66596,Wake Forest,USA
Rodney Buford,MEM,24,195.58,85.728888,Creighton,USA
Rod Strickland,MIA,35,190.5,83.91452,DePaul,USA
Robert Traylor,CHH,25,203.2,128.820128,Michigan,USA
Robert Pack,MIN,33,187.96,86.18248,Southern California,USA
Robert Horry,LAL,31,208.28,106.59412,Alabama,USA
Ricky Davis,CLE,22,200.66,89.357624,Iowa,USA
Rick Fox,LAL,32,200.66,109.769264,North Carolina,Canada
Rick Brunson,POR,30,193.04,86.18248,Temple,USA
Richard Jefferson,NJN,22,200.66,100.697424,Arizona,USA
Richard Hamilton,WAS,24,200.66,87.543256,Connecticut,USA
Reggie Miller,IND,36,200.66,88.45044,UCLA,USA
Pau Gasol,MEM,21,213.36,102.965384,None,Spain
Michael Dickerson,MEM,27,195.58,86.18248,Arizona,USA
Pat Garrity,ORL,25,205.74,107.954896,Notre Dame,USA
Michael Redd,MIL,22,198.12,99.79024,Ohio State,USA
Michael Olowokandi,LAC,27,213.36,122.46984,Pacific,Nigeria
Michael Jordan,WAS,39,198.12,97.975872,North Carolina,USA
Michael Finley,DAL,29,200.66,97.52228,Wisconsin,USA
Michael Doleac,CLE,25,210.82,118.841104,Utah,USA
Sam Cassell,MIL,32,190.5,83.91452,Florida State,USA
Michael Curry,DET,33,195.58,95.25432,Georgia Southern,USA
Michael Ruffin,PHI,25,203.2,112.490816,Tulsa,USA
Michael Bradley,TOR,23,205.74,102.965384,Villanova,USA
Mengke Bateer,DEN,26,210.82,131.54168,None,China
Maurice Evans,MIN,23,195.58,99.79024,Texas,USA
Matt Harpring,PHI,26,200.66,104.779752,Georgia Tech,USA
Matt Geiger,PHI,32,205.74,110.222856,Georgia Tech,USA
Matt Bullard,CHH,35,208.28,97.52228,Iowa,USA
Mateen Cleaves,SAC,24,187.96,92.98636,Michigan State,USA
Mark Strickland,ATL,31,208.28,99.79024,Temple,USA
Metta World Peace,IND,22,200.66,111.583632,St. John's (NY),USA
Michael Stewart,TOR,27,208.28,104.32616,California,USA
Mike Bibby,SAC,24,185.42,86.18248,Arizona,USA
Mike James,MIA,27,187.96,86.18248,Duquesne,USA
P.J. Brown,CHH,32,210.82,108.408488,Louisiana Tech,USA
Othella Harrington,NYK,28,205.74,106.59412,Georgetown,USA
Oscar Torres,HOU,25,198.12,95.25432,Venezuela,Venezuela
Olumide Oyedeji,SEA,21,208.28,115.66596,None,Nigeria
Obinna Ekezie,LAC,26,205.74,122.46984,Maryland,Nigeria
Norman Richardson,CHI,24,195.58,90.7184,Hofstra,USA
Nazr Mohammed,ATL,24,208.28,113.398,Kentucky,USA
Morris Peterson,TOR,24,200.66,98.883056,Michigan State,USA
Mookie Blaylock,GSW,35,182.88,81.64656,Oklahoma,USA
Moochie Norris,HOU,28,185.42,79.3786,West Florida,USA
Monty Williams,ORL,30,203.2,102.0582,Notre Dame,USA
Mitchell Butler,POR,31,195.58,97.975872,UCLA,USA
Mitch Richmond,LAL,37,195.58,99.79024,Kansas State,USA
Milt Palacio,PHX,24,190.5,88.45044,Colorado State,Belize
Mikki Moore,DET,26,213.36,104.32616,Nebraska,USA
Mike Penberthy,LAL,27,190.5,81.64656,Master's,USA
Mike Miller,ORL,22,203.2,98.883056,Florida,USA
Patrick Ewing,ORL,39,213.36,115.66596,Georgetown,Jamaica
Sam Mack,MIA,32,200.66,99.79024,Houston,USA
Steven Smith,SAS,33,203.2,100.243832,Michigan State,USA
Samaki Walker,LAL,26,205.74,117.93392,Louisville,USA
Tyronn Lue,WAS,25,182.88,80.739376,Nebraska,USA
Tyrone Nesby,WAS,26,198.12,111.13004,Nevada-Las Vegas,USA
Tyrone Hill,CLE,34,205.74,113.398,Xavier,USA
Troy Murphy,GSW,22,210.82,111.13004,Notre Dame,USA
Troy Hudson,ORL,26,185.42,77.11064,Southern Illinois,USA
Trenton Hassell,CHI,23,195.58,90.7184,Austin Peay,USA
Tremaine Fowlkes,LAC,26,203.2,99.79024,Fresno State,USA
Tyson Chandler,CHI,19,215.9,106.59412,None,USA
Travis Knight,NYK,27,213.36,106.59412,Connecticut,USA
Trajan Langdon,CLE,26,190.5,89.357624,Duke,USA
Tracy Murray,TOR,30,200.66,103.418976,UCLA,USA
Tracy McGrady,ORL,23,203.2,95.25432,None,USA
Tony Parker,SAS,20,187.96,80.285784,None,France
Tony Massenburg,MEM,34,205.74,113.398,Maryland,USA
Tony Delk,BOS,28,187.96,85.728888,Kentucky,USA
Tony Battie,BOS,26,210.82,108.86208,Texas Tech,USA
Travis Best,CHI,29,180.34,82.100152,Georgia Tech,USA
Victor Alexander,DET,32,208.28,120.20188,Iowa State,USA
Vin Baker,SEA,30,210.82,113.398,Hartford,USA
Vince Carter,TOR,25,198.12,102.0582,North Carolina,USA
Zendon Hamilton,DEN,27,210.82,115.212368,St. John's (NY),USA
Zeljko Rebraca,DET,30,213.36,116.573144,None,Yugoslavia
Zach Randolph,POR,20,205.74,122.46984,Michigan State,USA
William Avery,MIN,22,187.96,89.357624,Duke,USA
Will Solomon,MEM,23,185.42,83.91452,Clemson,USA
Wesley Person,CLE,31,198.12,90.7184,Auburn,USA
Wang Zhi-zhi,DAL,24,215.9,99.79024,None,China
Walter McCarty,BOS,28,208.28,104.32616,Kentucky,USA
Walt Williams,HOU,32,203.2,104.32616,Maryland,USA
Wally Szczerbiak,MIN,25,200.66,110.676448,Miami (OH),USA
Voshon Lenard,DEN,29,193.04,92.98636,Minnesota,USA
Vonteego Cummings,PHI,26,190.5,86.18248,Pittsburgh,USA
Vladimir Stepania,MIA,26,213.36,107.047712,None,Georgia
Vladimir Radmanovic,SEA,21,208.28,106.140528,None,Serbia
Vlade Divac,SAC,34,215.9,117.93392,None,Serbia and Montenegro
Vitaly Potapenko,BOS,27,208.28,129.27372,Wright State,Ukraine
Vinny Del Negro,PHX,35,193.04,83.91452,North Carolina State,USA
Toni Kukoc,ATL,33,210.82,106.59412,None,Croatia
Tom Gugliotta,PHX,32,208.28,108.86208,North Carolina State,USA
Todd MacCulloch,NJN,26,213.36,127.00576,Washington,Canada
Tim Thomas,MIL,25,208.28,108.86208,Villanova,USA
Slava Medvedenko,LAL,23,208.28,113.398,None,Ukraine
Shawnelle Scott,DEN,30,208.28,113.398,St. John's (NY),USA
Shawn Marion,PHX,24,200.66,97.52228,Nevada-Las Vegas,USA
Shawn Kemp,POR,32,208.28,127.00576,Trinity Valley Community College,USA
Shawn Bradley,DAL,30,228.6,120.20188,Brigham Young,USA
Shareef Abdur-Rahim,ATL,25,205.74,104.32616,California,USA
Shaquille O'Neal,LAL,30,215.9,142.88148,Louisiana State,USA
Shane Battier,MEM,23,203.2,99.79024,Duke,USA
Shandon Anderson,NYK,28,198.12,95.25432,Georgia,USA
Shammond Williams,SEA,27,185.42,91.171992,North Carolina,USA
Sean Rooks,LAC,32,208.28,117.93392,Arizona,USA
Sean Marks,MIA,26,208.28,113.398,California,New Zealand
Scottie Pippen,POR,36,200.66,103.418976,Central Arkansas,USA
Scott Williams,DEN,34,208.28,111.13004,North Carolina,USA
Scott Padgett,UTA,26,205.74,108.86208,Kentucky,USA
Scot Pollard,SAC,27,210.82,120.20188,Kansas,USA
Samuel Dalembert,PHI,22,210.82,113.398,Seton Hall,Haiti
Speedy Claxton,PHI,24,180.34,75.296272,Hofstra,USA
Sam Mitchell,MIN,38,200.66,97.52228,Mercer,USA
Stacey Augmon,CHH,33,203.2,96.615096,Nevada-Las Vegas,USA
Stephon Marbury,PHX,25,187.96,81.64656,Georgia Tech,USA
Tim James,PHI,25,200.66,96.161504,Miami (FL),USA
Tim Hardaway,DEN,35,182.88,88.45044,Texas-El Paso,USA
Tim Duncan,SAS,26,213.36,117.93392,Wake Forest,US Virgin Islands
Tierre Brown,HOU,23,187.96,85.728888,McNeese State,USA
Theo Ratliff,ATL,29,208.28,104.32616,Wyoming,USA
Terry Porter,SAS,39,190.5,92.98636,Wisconsin-Stevens Point,USA
Terrell Brandon,MIN,32,180.34,78.471416,Oregon,USA
Terence Morris,HOU,23,205.74,100.243832,Maryland,USA
Tariq Abdul-Wahad,DAL,27,198.12,101.151016,San Jose State,France
Tang Hamilton,MIA,24,203.2,99.79024,Mississippi State,USA
Stromile Swift,MEM,22,205.74,102.0582,Louisiana State,USA
Mark Pope,MIL,29,208.28,106.59412,Kentucky,USA
Steven Hunter,ORL,20,208.28,101.604608,DePaul,USA
Steve Nash,DAL,28,190.5,88.45044,Santa Clara,Canada
Steve Kerr,POR,36,190.5,81.64656,Arizona,USA
Steve Goodrich,NJN,26,208.28,99.79024,Princeton,USA
Steve Francis,HOU,25,190.5,88.45044,Maryland,USA
Stephen Jackson,SAS,24,203.2,98.883056,Butler Community College,USA
Mark Madsen,LAL,26,205.74,107.047712,Stanford,USA
Kevin Ollie,IND,29,187.96,88.45044,Connecticut,USA
Mark Bryant,SAS,37,205.74,113.398,Seton Hall,USA
Greg Anthony,MIL,34,185.42,81.64656,Nevada-Las Vegas,USA
Grant Long,MEM,36,205.74,113.398,Eastern Michigan,USA
Grant Hill,ORL,29,203.2,102.0582,Duke,USA
Glenn Robinson,MIL,29,200.66,104.32616,Purdue,USA
Glen Rice,HOU,35,203.2,99.79024,Michigan,USA
Gilbert Arenas,GSW,20,190.5,86.636072,Arizona,USA
Gerald Wallace,SAC,19,200.66,97.52228,Alabama,USA
Greg Buckner,DAL,25,193.04,95.25432,Clemson,USA
George McCloud,DEN,35,203.2,102.0582,Florida State,USA
Gary Trent,MIN,27,203.2,113.398,Ohio,USA
Gary Payton,SEA,33,193.04,81.64656,Oregon State,USA
Fred Hoiberg,CHI,29,195.58,95.25432,Iowa State,USA
Felton Spencer,NYK,34,213.36,131.54168,Louisville,USA
Felipe Lopez,MIN,27,195.58,88.45044,St. John's (NY),Dominican Republic
Evan Eschmeyer,DAL,27,210.82,115.66596,Northwestern,USA
Etan Thomas,WAS,24,208.28,117.93392,Syracuse,USA
George Lynch,CHH,31,203.2,103.418976,North Carolina,USA
Greg Foster,MIL,33,210.82,108.86208,Texas-El Paso,USA
Greg Ostertag,UTA,29,218.44,127.00576,Kansas,USA
Hakeem Olajuwon,TOR,39,213.36,115.66596,Houston,Nigeria
Jalen Rose,CHI,29,203.2,98.429464,Michigan,USA
Jake Voskuhl,PHX,24,210.82,111.13004,Connecticut,USA
Jake Tsakalidis,PHX,23,218.44,129.27372,None,Greece
Jahidi White,WAS,26,205.74,131.54168,Georgetown,USA
Jacque Vaughn,ATL,27,185.42,86.18248,Kansas,USA
Jabari Smith,PHI,25,210.82,113.398,Louisiana State,USA
Isaiah Rider,DEN,31,195.58,97.52228,Nevada-Las Vegas,USA
Ira Newble,ATL,27,200.66,97.52228,Miami (OH),USA
Ira Bowman,PHI,29,195.58,88.45044,Pennsylvania,USA
Ike Fontaine,MEM,27,193.04,95.25432,Washington State,USA
Ike Austin,MEM,32,208.28,130.634496,Arizona State,USA
Hubert Davis,WAS,32,195.58,83.007336,North Carolina,USA
Howard Eisley,NYK,29,187.96,81.64656,Boston College,USA
Horace Grant,ORL,36,208.28,111.13004,Clemson,USA
Hedo Turkoglu,SAC,23,203.2,99.79024,None,Turkey
Harold Jamison,LAC,25,205.74,122.016248,Clemson,USA
Hanno Mottola,ATL,25,210.82,112.037224,Utah,Finland
Ervin Johnson,MIL,34,210.82,115.66596,New Orleans,USA
Jamaal Magloire,CHH,24,210.82,117.480328,Kentucky,Canada
Ernest Brown,MIA,23,213.36,110.676448,Indian Hills Community College,USA
Erick Dampier,GSW,26,210.82,120.20188,Mississippi State,USA
Donyell Marshall,UTA,29,205.74,104.32616,Connecticut,USA
Donny Marshall,NJN,29,200.66,104.32616,Connecticut,USA
Donnell Harvey,DEN,21,203.2,99.79024,Florida,USA
Don Reid,ORL,28,203.2,113.398,Georgetown,USA
Dirk Nowitzki,DAL,24,213.36,111.13004,None,Germany
Dion Glover,ATL,23,195.58,103.418976,Georgia Tech,USA
Dikembe Mutombo,PHI,36,218.44,120.20188,Georgetown,Congo
Doug Christie,SAC,32,198.12,92.98636,Pepperdine,USA
Dickey Simpkins,ATL,30,205.74,112.490816,Providence,USA
Desmond Mason,SEA,24,195.58,100.697424,Oklahoma State,USA
Derrick McKey,PHI,35,208.28,109.315672,Alabama,USA
Derrick Dial,TOR,26,193.04,83.460928,Eastern Michigan,USA
Derrick Coleman,PHI,35,208.28,122.46984,Syracuse,USA
Derek Fisher,LAL,27,185.42,90.7184,Arkansas-Little Rock,USA
Derek Anderson,POR,27,195.58,88.45044,Kentucky,USA
Zydrunas Ilgauskas,CLE,27,220.98,117.93392,None,Lithuania
Devean George,LAL,24,203.2,99.79024,Augsburg,USA
Doug Overton,LAC,32,190.5,86.18248,La Salle,USA
Earl Boykins,LAC,26,165.1,60.327736,Eastern Michigan,USA
Earl Watson,SEA,23,185.42,86.18248,UCLA,USA
Erick Barkley,POR,24,185.42,80.285784,St. John's (NY),USA
Eric Williams,BOS,29,203.2,99.79024,Providence,USA
Eric Snow,PHI,29,190.5,92.532768,Michigan State,USA
Eric Piatkowski,LAC,31,198.12,97.52228,Nebraska,USA
Eric Montross,TOR,30,213.36,122.46984,North Carolina,USA
Emanual Davis,ATL,33,195.58,88.45044,Delaware State,USA
Elton Brand,LAC,23,203.2,120.20188,Duke,USA
Elliot Perry,MEM,33,182.88,68.0388,Memphis,USA
Eldridge Recasner,LAC,34,190.5,86.18248,Washington,USA
Elden Campbell,CHH,33,213.36,126.552168,Clemson,USA
Eduardo Najera,DAL,25,203.2,106.140528,Oklahoma,Mexico
Eddy Curry,CHI,19,210.82,129.27372,None,USA
Eddie Robinson,CHI,26,205.74,92.98636,Central Oklahoma,USA
Eddie Jones,MIA,30,198.12,90.7184,Temple,USA
Eddie House,MIA,24,185.42,81.64656,Arizona State,USA
Eddie Griffin,HOU,20,208.28,99.79024,Seton Hall,USA
Eddie Gill,MEM,23,182.88,86.18248,Weber State,USA
Erick Strickland,BOS,28,190.5,98.883056,Nebraska,USA
Mark Jackson,NYK,37,190.5,88.45044,St. John's (NY),USA
Jamaal Tinsley,IND,24,190.5,88.45044,Iowa State,USA
Jamal Mashburn,CHH,29,203.2,112.037224,Kentucky,USA
Kwame Brown,WAS,20,210.82,110.222856,None,USA
Kurt Thomas,NYK,29,205.74,106.59412,Texas Christian,USA
Kobe Bryant,LAL,23,200.66,95.25432,None,USA
Kirk Haston,CHH,23,205.74,109.769264,Indiana,USA
Keyon Dooling,LAC,22,190.5,88.904032,Missouri,USA
Kevin Willis,HOU,39,213.36,111.13004,Michigan State,USA
Kevin Garnett,MIN,26,210.82,99.79024,None,USA
LaPhonso Ellis,MIA,32,203.2,108.86208,Notre Dame,USA
Kerry Kittles,NJN,28,195.58,81.64656,Villanova,USA
Kenyon Martin,NJN,24,205.74,106.140528,Cincinnati,USA
Kenny Thomas,HOU,24,200.66,111.13004,New Mexico,USA
Kenny Satterfield,DEN,21,185.42,79.832192,Cincinnati,USA
Kenny Anderson,BOS,31,185.42,76.203456,Georgia Tech,USA
Kendall Gill,MIA,34,195.58,97.52228,Illinois,USA
Kelvin Cato,HOU,27,210.82,115.66596,Iowa State,USA
Keith Van Horn,NJN,26,208.28,115.66596,Utah,USA
Keon Clark,TOR,27,210.82,100.243832,Nevada-Las Vegas,USA
Lamar Odom,LAC,22,208.28,100.243832,Rhode Island,USA
Lamond Murray,CLE,29,200.66,107.047712,California,USA
Larry Hughes,GSW,23,195.58,83.460928,Saint Louis,USA
Mark Blount,BOS,26,213.36,113.398,Pittsburgh,USA
Marcus Fizer,CHI,23,205.74,118.841104,Iowa State,USA
Marcus Camby,NYK,28,210.82,106.59412,Massachusetts,USA
Marc Jackson,MIN,27,208.28,122.46984,Temple,USA
Mamadou N'diaye,TOR,27,213.36,115.66596,Auburn,Senegal
Malik Rose,SAS,27,200.66,115.66596,Drexel,USA
Malik Allen,MIA,24,208.28,115.66596,Villanova,USA
Lucious Harris,NJN,31,195.58,92.98636,Long Beach State,USA
Lorenzen Wright,MEM,26,210.82,108.86208,Memphis,USA
Loren Woods,MIN,24,215.9,111.583632,Arizona,USA
Lindsey Hunter,LAL,31,187.96,88.45044,Jackson State,USA
Leon Smith,ATL,21,208.28,106.59412,None,USA
Lee Nailon,CHH,27,205.74,107.954896,Texas Christian,USA
Lawrence Funderburke,SAC,31,205.74,104.32616,Ohio State,USA
Lavor Postell,NYK,24,195.58,97.52228,St. John's (NY),USA
Latrell Sprewell,NYK,31,195.58,88.45044,Alabama,USA
Larry Robinson,NYK,34,190.5,81.64656,Centenary (LA),USA
Kedrick Brown,BOS,21,200.66,100.697424,Northwest Florida State,USA
Jamal Crawford,CHI,22,195.58,79.3786,Michigan,USA
Karl Malone,UTA,38,205.74,116.119552,Louisiana Tech,USA
Jumaine Jones,CLE,23,203.2,98.883056,Georgia,USA
Jelani McCoy,LAL,24,208.28,111.13004,UCLA,USA
Jeff Trepagnier,CLE,22,193.04,90.7184,Southern California,USA
Jeff McInnis,LAC,27,193.04,81.192968,North Carolina,USA
Jeff Foster,IND,25,210.82,109.769264,Texas State,USA
Jason Williams,MEM,26,185.42,86.18248,Florida,USA
Jason Terry,ATL,24,187.96,79.832192,Arizona,USA
Jason Richardson,GSW,21,198.12,99.79024,Michigan State,USA
Jermaine Jackson,TOR,26,195.58,92.532768,Detroit Mercy,USA
Jason Kidd,NJN,29,193.04,96.161504,California,USA
Jason Collins,NJN,23,213.36,117.93392,Stanford,USA
Jason Collier,HOU,24,213.36,117.93392,Georgia Tech,USA
Jason Caffey,MIL,29,203.2,116.119552,Alabama,USA
Jarron Collins,UTA,23,210.82,114.305184,Stanford,USA
Jaren Jackson,ORL,34,198.12,102.0582,Georgetown,USA
Jamison Brewer,IND,21,187.96,80.739376,Auburn,USA
James Posey,DEN,25,203.2,97.52228,Xavier,USA
Jason Hart,SAS,24,187.96,82.100152,Syracuse,USA
Jermaine O'Neal,IND,23,210.82,109.769264,None,USA
Jerome James,SEA,26,215.9,123.377024,Florida A&M,USA
Jerome Moiso,CHH,24,208.28,105.233344,UCLA,France
Jud Buechler,ORL,34,198.12,103.418976,Arizona,USA
Joseph Forte,BOS,21,193.04,87.996848,North Carolina,USA
Jonathan Bender,IND,21,213.36,99.336648,None,USA
Jon Barry,DET,32,195.58,95.25432,Georgia Tech,USA
Johnny Newman,DAL,38,200.66,95.25432,Richmond,USA
John Wallace,PHX,28,205.74,102.0582,Syracuse,USA
John Stockton,UTA,40,185.42,79.3786,Gonzaga,USA
John Starks,UTA,36,195.58,86.18248,Oklahoma State,USA
John Crotty,UTA,32,185.42,83.91452,Virginia,USA
John Amaechi,UTA,31,208.28,122.46984,Penn State,England
Joel Przybilla,MIL,22,215.9,115.66596,Minnesota,USA
Joe Smith,MIN,26,208.28,102.0582,Maryland,USA
Joe Johnson,PHX,21,200.66,102.0582,Arkansas,USA
Joe Crispin,PHX,22,182.88,83.91452,Penn State,USA
Jim Jackson,MIA,31,198.12,99.79024,Ohio State,USA
Jeryl Sasser,ORL,23,198.12,90.7184,Southern Methodist,USA
Jerry Stackhouse,DET,27,198.12,98.883056,North Carolina,USA
Juwan Howard,DEN,29,205.74,113.398,Michigan,USA
Jerome Williams,TOR,29,205.74,93.439952,Georgetown,USA
Nick Van Exel,DAL,30,185.42,88.45044,Cincinnati,USA
Chris Whitney,WAS,30,182.88,79.3786,Clemson,USA
Carlos Rogers,IND,31,210.82,105.233344,Tennessee State,USA
Cedric Henderson,GSW,27,200.66,102.0582,Memphis,USA
Charles Oakley,CHI,38,205.74,111.13004,Virginia Union,USA
Charles Smith,SAS,26,193.04,87.996848,New Mexico,USA
Charlie Bell,DAL,23,190.5,90.7184,Michigan State,USA
Charlie Ward,NYK,31,187.96,83.91452,Florida State,USA
Carlos Arroyo,DEN,22,187.96,91.625584,Florida International,Puerto Rico
Chauncey Billups,MIN,25,190.5,91.625584,Colorado,USA
Chris Andersen,DEN,23,208.28,104.32616,Blinn,USA
Chris Childs,TOR,34,190.5,88.45044,Boise State,USA
Chris Crawford,ATL,27,205.74,106.59412,Marquette,USA
Chris Dudley,POR,37,210.82,117.93392,Yale,USA
Chris Gatling,MIA,34,208.28,99.79024,Old Dominion,USA
Chris Mihm,CLE,22,213.36,120.20188,Texas,USA
Cherokee Parks,SAS,29,210.82,108.86208,Duke,USA
Chris Mills,GSW,32,200.66,99.79024,Arizona,USA
Calvin Booth,SEA,26,210.82,104.779752,Penn State,USA
Cal Bowdler,ATL,25,208.28,114.758776,Old Dominion,USA
Brandon Armstrong,NJN,22,195.58,85.275296,Pepperdine,USA
Brendan Haywood,WAS,22,213.36,120.655472,North Carolina,USA
Brent Barry,SEA,30,198.12,92.079176,Oregon State,USA
Brent Price,SAC,33,185.42,83.91452,Oklahoma,USA
Brevin Knight,MEM,26,177.8,77.11064,Stanford,USA
Brian Cardinal,DET,25,203.2,111.13004,Purdue,USA
Calbert Cheaney,DEN,30,200.66,98.429464,Indiana,USA
Brian Grant,MIA,30,205.74,115.212368,Xavier,USA
Brian Skinner,CLE,26,205.74,120.20188,Baylor,USA
Bruce Bowen,SAS,31,200.66,90.7184,Cal State-Fullerton,USA
Bruno Sundov,IND,22,218.44,111.583632,None,Croatia
Bryant Stith,CLE,31,195.58,95.25432,Virginia,USA
Bryce Drew,CHH,27,190.5,83.460928,Valparaiso,USA
Bryon Russell,UTA,31,200.66,102.0582,Long Beach State,USA
Brian Scalabrine,NJN,24,205.74,108.86208,Southern California,USA
Chris Webber,SAC,29,208.28,111.13004,Michigan,USA
Christian Laettner,WAS,32,210.82,111.13004,Duke,USA
Chucky Atkins,DET,27,180.34,72.57472,South Florida,USA
Danny Manning,DAL,36,208.28,106.140528,Kansas,USA
Darius Miles,LAC,20,205.74,95.25432,None,USA
Darrell Armstrong,ORL,34,185.42,81.64656,Fayetteville State,USA
Darrick Martin,DAL,31,180.34,77.11064,UCLA,USA
